,id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location
0,12013851,JD191098,2020-03-13T15:00:00.000,046XX W JACKSON BLVD,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,1131,011,28,25,05,1145423,1898285,2020,2020-03-25T15:45:43.000,41.876891751,-87.741517829,"{'latitude': '41.876891751', 'longitude': '-87.741517829', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1,12243263,JD456923,2020-12-11T19:15:00.000,070XX N WESTERN AVE,0610,BURGLARY,FORCIBLE ENTRY,BARBERSHOP,False,False,2411,024,50,2,05,1159045,1946546,2020,2020-12-18T15:51:11.000,42.00905433,-87.690172193,"{'latitude': '42.00905433', 'longitude': '-87.690172193', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
2,12012798,JD189643,2020-03-18T15:20:00.000,030XX W 21ST PL,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,1022,010,24,30,05,1156490,1889561,2020,2020-03-25T15:47:29.000,41.85273558,-87.701118816,"{'latitude': '41.85273558', 'longitude': '-87.701118816', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3,12242514,JD455852,2020-12-11T03:00:00.000,055XX W POTOMAC AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,2532,025,37,25,05,1139130,1908109,2020,2020-12-18T15:51:11.000,41.903966787,-87.764384971,"{'latitude': '41.903966787', 'longitude': '-87.764384971', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4,12242335,JD455741,2020-12-11T00:34:00.000,073XX W BELMONT AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1631,016,29,17,05,1126660,1920428,2020,2020-12-18T15:51:11.000,41.93798956,-87.809915127,"{'latitude': '41.93798956', 'longitude': '-87.809915127', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
5,12242337,JD455772,2020-12-11T03:23:00.000,033XX N PULASKI RD,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,False,False,1732,017,30,21,05,1149139,1921889,2020,2020-12-18T15:51:11.000,41.941592322,-87.727261298,"{'latitude': '41.941592322', 'longitude': '-87.727261298', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
6,12244950,JD459030,2020-12-11T12:00:00.000,040XX N MARMORA AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,False,False,1624,016,38,15,05,1136297,1926258,2020,2020-12-18T15:51:11.000,41.953820758,-87.774356837,"{'latitude': '41.953820758', 'longitude': '-87.774356837', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
7,12131202,JD327249,2020-08-09T22:00:00.000,0000X E LAKE ST,0610,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,False,False,0111,001,42,32,05,1176606,1901750,2020,2020-08-16T15:50:14.000,41.885752811,-87.626919124,"{'latitude': '41.885752811', 'longitude': '-87.626919124', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
8,12015711,JD193164,2020-03-02T09:00:00.000,022XX S WOOD ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,1034,010,25,31,05,1164726,1889031,2020,2020-03-25T15:45:43.000,41.851110835,-87.670905126,"{'latitude': '41.851110835', 'longitude': '-87.670905126', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
9,12012448,JD189265,2020-03-18T01:30:00.000,022XX E 71ST ST,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,False,False,0333,003,5,43,05,1192617,1858298,2020,2020-03-25T15:47:29.000,41.766141754,-87.569543228,"{'latitude': '41.766141754', 'longitude': '-87.569543228', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
10,12012677,JD189863,2020-03-18T10:30:00.000,003XX N PARKSIDE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,False,False,1512,015,29,25,05,1138534,1901667,2020,2020-03-25T15:47:29.000,41.886299966,-87.766730531,"{'latitude': '41.886299966', 'longitude': '-87.766730531', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
11,12012721,JD189656,2020-03-18T15:34:00.000,012XX W 50TH ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,True,False,0933,009,20,61,05,1169003,1871628,2020,2020-03-25T15:47:29.000,41.803263674,-87.655711449,"{'latitude': '41.803263674', 'longitude': '-87.655711449', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
12,12014638,JD185338,2020-03-14T00:00:00.000,025XX E 79TH ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,0421,004,7,43,05,1194382,1853077,2020,2020-03-25T15:45:43.000,41.751771745,-87.563245313,"{'latitude': '41.751771745', 'longitude': '-87.563245313', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
13,12244716,JD458729,2020-12-11T14:00:00.000,068XX S MAY ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,0724,007,16,68,05,1169832,1859399,2020,2020-12-18T15:51:11.000,41.769687895,-87.653025985,"{'latitude': '41.769687895', 'longitude': '-87.653025985', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
14,12013571,JD190643,2020-03-18T14:22:00.000,004XX N DEARBORN ST,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,False,False,1831,018,42,8,05,1175865,1903171,2020,2020-03-25T15:47:29.000,41.889668819,-87.629597402,"{'latitude': '41.889668819', 'longitude': '-87.629597402', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
15,12131152,JD327204,2020-08-09T22:00:00.000,0000X E MADISON ST,0610,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,False,False,0112,001,42,32,05,1177142,1900424,2020,2020-08-16T15:50:14.000,41.882102071,-87.624991038,"{'latitude': '41.882102071', 'longitude': '-87.624991038', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
16,12130831,JD326695,2020-08-09T22:30:00.000,012XX E 72ND ST,0650,BURGLARY,HOME INVASION,RESIDENCE,False,True,0324,003,5,69,05,1185724,1857519,2020,2020-08-16T15:50:14.000,41.764169292,-87.594832667,"{'latitude': '41.764169292', 'longitude': '-87.594832667', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
17,12130354,JD325987,2020-08-09T10:10:00.000,035XX W OGDEN AVE,0620,BURGLARY,UNLAWFUL ENTRY,OTHER (SPECIFY),False,False,1021,010,24,29,05,1153231,1890462,2020,2020-08-16T15:50:14.000,41.855273251,-87.713056548,"{'latitude': '41.855273251', 'longitude': '-87.713056548', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
18,12014925,JD192026,2020-03-18T12:00:00.000,088XX S PAXTON AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,0412,004,8,48,05,1192374,1846836,2020,2020-03-25T15:47:29.000,41.734694977,-87.570806222,"{'latitude': '41.734694977', 'longitude': '-87.570806222', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
19,12007748,JD183965,2020-03-13T05:00:00.000,026XX W LAWRENCE AVE,0620,BURGLARY,UNLAWFUL ENTRY,BAR OR TAVERN,False,False,1911,019,40,4,05,1157997,1931783,2020,2020-03-25T15:45:43.000,41.968565569,-87.694433309,"{'latitude': '41.968565569', 'longitude': '-87.694433309', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
20,12131246,JD327347,2020-08-09T22:00:00.000,002XX W HURON ST,0610,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,False,False,1831,018,42,8,05,1174473,1905024,2020,2020-08-16T15:50:14.000,41.894784767,-87.634653959,"{'latitude': '41.894784767', 'longitude': '-87.634653959', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
21,12013024,JD190192,2020-03-18T16:00:00.000,025XX W 109TH ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - GARAGE,False,False,2212,022,19,75,05,1161462,1832267,2020,2020-03-25T15:47:29.000,41.695410927,-87.684456603,"{'latitude': '41.695410927', 'longitude': '-87.684456603', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
22,12012621,JD189718,2020-03-18T16:47:00.000,013XX S ASHLAND AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,1233,012,28,28,05,1165934,1893966,2020,2020-03-25T15:47:29.000,41.864627263,-87.666330804,"{'latitude': '41.864627263', 'longitude': '-87.666330804', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
23,12013146,JD190175,2020-03-18T09:00:00.000,031XX W 61ST ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,0823,008,16,66,05,1156291,1864007,2020,2020-03-25T15:47:29.000,41.782616128,-87.702537735,"{'latitude': '41.782616128', 'longitude': '-87.702537735', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
24,12014645,JD192047,2020-03-18T17:00:00.000,081XX S SPAULDING AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,0834,008,18,70,05,1155798,1850474,2020,2020-03-25T15:47:29.000,41.745489377,-87.704707836,"{'latitude': '41.745489377', 'longitude': '-87.704707836', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
25,12131204,JD327294,2020-08-09T18:00:00.000,002XX E OHIO ST,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,False,False,1834,018,42,8,05,1177923,1904245,2020,2020-08-16T15:50:14.000,41.892569363,-87.622006939,"{'latitude': '41.892569363', 'longitude': '-87.622006939', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
26,12134244,JD330663,2020-08-09T14:00:00.000,055XX S ASHLAND AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,0715,007,16,67,05,1166618,1867951,2020,2020-08-16T15:50:14.000,41.793224817,-87.664563293,"{'latitude': '41.793224817', 'longitude': '-87.664563293', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
27,12015296,JD191942,2020-03-12T17:00:00.000,082XX S MANISTEE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,0423,004,7,46,05,1195930,1850938,2020,2020-03-25T15:45:43.000,41.745864004,-87.557643393,"{'latitude': '41.745864004', 'longitude': '-87.557643393', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
28,12013610,JD190698,2020-03-18T23:00:00.000,073XX N DAMEN AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,2424,024,49,1,05,1161661,1949151,2020,2020-03-25T15:47:29.000,42.016148179,-87.680474079,"{'latitude': '42.016148179', 'longitude': '-87.680474079', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
29,12015414,JD192852,2020-03-01T13:30:00.000,076XX S SOUTH SHORE DR,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,0421,004,7,43,05,1196706,1855414,2020,2020-03-25T15:45:43.000,41.758127245,-87.5546516,"{'latitude': '41.758127245', 'longitude': '-87.5546516', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
30,12012578,JD189688,2020-03-18T05:30:00.000,057XX S LAFLIN ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,0713,007,16,67,05,1167315,1866770,2020,2020-03-25T15:47:29.000,41.789969105,-87.662041276,"{'latitude': '41.789969105', 'longitude': '-87.662041276', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
31,12012618,JD189681,2020-03-18T15:29:00.000,0000X N LOTUS AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,False,False,1522,015,29,25,05,1139951,1899820,2020,2020-03-25T15:47:29.000,41.881205771,-87.761572085,"{'latitude': '41.881205771', 'longitude': '-87.761572085', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
32,12015604,JD190077,2020-03-18T19:15:00.000,067XX S PARNELL AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,True,0722,007,6,68,05,1173732,1860227,2020,2020-03-25T15:47:29.000,41.771874483,-87.638705836,"{'latitude': '41.771874483', 'longitude': '-87.638705836', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
33,12242372,JD455789,2020-12-11T05:18:00.000,087XX S RACINE AVE,0610,BURGLARY,FORCIBLE ENTRY,CONVENIENCE STORE,False,False,2222,022,21,71,05,1169849,1846933,2020,2020-12-18T15:51:11.000,41.735479162,-87.653324829,"{'latitude': '41.735479162', 'longitude': '-87.653324829', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
34,12130856,JD326656,2020-08-09T15:30:00.000,009XX S INDEPENDENCE BLVD,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,1133,011,24,29,05,1151401,1895691,2020,2020-08-16T15:50:14.000,41.869658316,-87.71963634,"{'latitude': '41.869658316', 'longitude': '-87.71963634', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
35,12131838,JD327952,2020-08-09T18:00:00.000,0000X W HURON ST,0610,BURGLARY,FORCIBLE ENTRY,BARBERSHOP,False,False,1832,018,42,8,05,1175956,1905064,2020,2020-08-16T15:50:14.000,41.894861261,-87.629206166,"{'latitude': '41.894861261', 'longitude': '-87.629206166', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
36,12243412,JD457144,2020-12-11T22:05:00.000,024XX W LUNT AVE,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,False,False,2411,024,50,2,05,1158866,1946394,2020,2020-12-18T15:51:11.000,42.008640925,-87.690834984,"{'latitude': '42.008640925', 'longitude': '-87.690834984', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
37,12130782,JD326587,2020-08-09T13:00:00.000,036XX N PAGE AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,1631,016,38,17,05,1121759,1923239,2020,2020-08-16T15:50:14.000,41.945784008,-87.827866808,"{'latitude': '41.945784008', 'longitude': '-87.827866808', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
38,12131968,JD328217,2020-08-09T00:01:00.000,005XX N MICHIGAN AVE,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,False,False,1834,018,42,8,05,1177342,1903838,2020,2020-08-16T15:50:14.000,41.891465732,-87.624153044,"{'latitude': '41.891465732', 'longitude': '-87.624153044', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
39,12133466,JD329629,2020-08-09T23:00:00.000,001XX W WASHINGTON ST,0610,BURGLARY,FORCIBLE ENTRY,OTHER (SPECIFY),False,False,0122,001,42,32,05,1174897,1900809,2020,2020-08-16T15:50:14.000,41.883209085,-87.633223046,"{'latitude': '41.883209085', 'longitude': '-87.633223046', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
40,12134357,JD330656,2020-08-07T00:30:00.000,001XX W 91ST ST,0610,BURGLARY,FORCIBLE ENTRY,OTHER (SPECIFY),False,False,0634,006,21,49,05,1177041,1844628,2020,2020-08-16T15:47:58.000,41.728994992,-87.627045546,"{'latitude': '41.728994992', 'longitude': '-87.627045546', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
41,12132299,JD328510,2020-08-09T06:30:00.000,001XX N WELLS ST,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,False,False,0122,001,42,32,05,1174701,1901579,2020,2020-08-16T15:50:14.000,41.885326396,-87.633919718,"{'latitude': '41.885326396', 'longitude': '-87.633919718', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
42,12130795,JD326668,2020-08-09T23:14:00.000,022XX W TAYLOR ST,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,SMALL RETAIL STORE,False,False,1225,012,28,28,05,1161638,1895539,2020,2020-08-16T15:50:14.000,41.869034233,-87.682057576,"{'latitude': '41.869034233', 'longitude': '-87.682057576', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
43,12013254,JD190437,2020-03-19T11:00:00.000,039XX W VAN BUREN ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,1132,011,28,26,05,1150123,1897732,2020,2020-03-26T15:47:15.000,41.87528403,-87.724275108,"{'latitude': '41.87528403', 'longitude': '-87.724275108', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
44,12134459,JD330942,2020-06-04T02:00:00.000,028XX S KOMENSKY AVE,0620,BURGLARY,UNLAWFUL ENTRY,SCHOOL - PRIVATE BUILDING,False,False,1031,010,22,30,05,1149841,1884790,2020,2020-08-16T15:47:58.000,41.83977509,-87.725646822,"{'latitude': '41.83977509', 'longitude': '-87.725646822', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
45,12133147,JD329473,2020-08-09T20:00:00.000,005XX N LA SALLE DR,0610,BURGLARY,FORCIBLE ENTRY,CONVENIENCE STORE,False,False,1831,018,42,8,05,1175053,1903664,2020,2020-08-16T15:50:14.000,41.891039874,-87.632564597,"{'latitude': '41.891039874', 'longitude': '-87.632564597', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
46,12134412,JD330908,2020-08-05T20:00:00.000,008XX N MASSASOIT AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,1511,015,29,25,05,1137873,1905095,2020,2020-08-16T15:47:58.000,41.895718785,-87.769075134,"{'latitude': '41.895718785', 'longitude': '-87.769075134', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
47,12130978,JD326934,2020-08-09T19:00:00.000,0000X N WABASH AVE,0620,BURGLARY,UNLAWFUL ENTRY,SMALL RETAIL STORE,False,False,0112,001,42,32,05,1176805,1900560,2020,2020-08-16T15:50:14.000,41.882482888,-87.626224371,"{'latitude': '41.882482888', 'longitude': '-87.626224371', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
48,12012650,JD189289,2020-03-17T19:00:00.000,041XX N ELSTON AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,OTHER (SPECIFY),False,False,1723,017,39,16,05,1150639,1926926,2020,2020-03-26T15:45:12.000,41.955385,-87.721616015,"{'latitude': '41.955385', 'longitude': '-87.721616015', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
49,12013883,JD191112,2020-03-19T21:00:00.000,050XX W BERTEAU AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE - GARAGE,False,False,1624,016,45,15,05,1141797,1927449,2020,2020-03-26T15:47:15.000,41.956988749,-87.754108354,"{'latitude': '41.956988749', 'longitude': '-87.754108354', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
50,12013905,JD191000,2020-03-19T16:00:00.000,017XX E 75TH ST,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,False,False,0414,004,8,43,05,1189263,1855597,2020,2020-03-26T15:47:15.000,41.758811048,-87.581923103,"{'latitude': '41.758811048', 'longitude': '-87.581923103', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
51,12013015,JD190189,2020-03-19T02:00:00.000,022XX W ERIE ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,False,False,1221,012,26,24,05,1161415,1904303,2020,2020-03-26T15:47:15.000,41.893088061,-87.682632313,"{'latitude': '41.893088061', 'longitude': '-87.682632313', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
52,12131688,JD327728,2020-08-09T16:00:00.000,064XX S DR MARTIN LUTHER KING JR DR,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,0312,003,20,69,05,1180029,1862337,2020,2020-08-16T15:50:14.000,41.777522654,-87.615558647,"{'latitude': '41.777522654', 'longitude': '-87.615558647', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
53,12013918,JD191030,2020-03-19T22:00:00.000,022XX N MC VICKER AVE,0610,BURGLARY,FORCIBLE ENTRY,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,False,False,2512,025,36,19,05,1135696,1914419,2020,2020-03-26T15:47:15.000,41.921343993,-87.77684873,"{'latitude': '41.921343993', 'longitude': '-87.77684873', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
54,12013698,JD190081,2020-03-19T03:21:00.000,0000X E 87TH ST,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,False,False,0632,006,6,44,05,1178058,1847314,2020,2020-03-26T15:47:15.000,41.736342753,-87.623238875,"{'latitude': '41.736342753', 'longitude': '-87.623238875', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
55,12013132,JD190254,2020-03-19T10:20:00.000,0000X E 56TH ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,0225,002,20,40,05,1177890,1867919,2020,2020-03-26T15:47:15.000,41.792888946,-87.623231167,"{'latitude': '41.792888946', 'longitude': '-87.623231167', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
56,12133274,JD328727,2020-08-09T22:00:00.000,111XX S AVENUE L,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,0433,004,10,52,05,1201881,1831730,2020,2020-08-16T15:50:14.000,41.693006498,-87.536489707,"{'latitude': '41.693006498', 'longitude': '-87.536489707', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
57,12016365,JD193826,2020-03-19T03:00:00.000,035XX W POTOMAC AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - GARAGE,False,False,1422,014,26,23,05,1152561,1908424,2020,2020-03-26T15:47:15.000,41.904576137,-87.715040804,"{'latitude': '41.904576137', 'longitude': '-87.715040804', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
58,12012926,JD190067,2020-03-19T02:22:00.000,034XX N SHEFFIELD AVE,0610,BURGLARY,FORCIBLE ENTRY,TAVERN / LIQUOR STORE,False,False,1924,019,44,6,05,1168992,1923188,2020,2020-03-26T15:47:15.000,41.944748473,-87.654255747,"{'latitude': '41.944748473', 'longitude': '-87.654255747', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
59,12013536,JD190712,2020-03-19T06:00:00.000,056XX S INDIANA AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,0231,002,20,40,05,1178563,1867587,2020,2020-03-26T15:47:15.000,41.791962625,-87.620773466,"{'latitude': '41.791962625', 'longitude': '-87.620773466', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
60,12134379,JD330851,2020-06-04T17:00:00.000,063XX S CAMPBELL AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,0825,008,16,66,05,1160794,1862551,2020,2020-08-16T15:47:58.000,41.778528827,-87.686068479,"{'latitude': '41.778528827', 'longitude': '-87.686068479', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
61,12015350,JD191900,2020-03-19T01:00:00.000,002XX W 114TH ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,False,False,0522,005,34,49,05,1176493,1829342,2020,2020-03-26T15:47:15.000,41.687060379,-87.62951067,"{'latitude': '41.687060379', 'longitude': '-87.62951067', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
62,12013059,JD190164,2020-03-19T04:15:00.000,019XX W NORTH AVE,0610,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,False,False,1434,014,2,24,05,1163237,1910667,2020,2020-03-26T15:47:15.000,41.910513238,-87.675761644,"{'latitude': '41.910513238', 'longitude': '-87.675761644', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
63,12013648,JD190825,2020-03-19T14:00:00.000,123XX S WALLACE ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,0523,005,34,53,05,1174545,1822997,2020,2020-03-26T15:47:15.000,41.669692141,-87.63682977,"{'latitude': '41.669692141', 'longitude': '-87.63682977', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
64,12013596,JD190769,2020-03-19T15:00:00.000,015XX E 67TH PL,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,0332,003,5,43,05,1187619,1860539,2020,2020-03-26T15:47:15.000,41.772411578,-87.587791183,"{'latitude': '41.772411578', 'longitude': '-87.587791183', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
65,12015817,JD191100,2020-03-19T13:00:00.000,109XX S LOWE AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,2233,022,34,49,05,1173920,1832381,2020,2020-03-26T15:47:15.000,41.695457165,-87.638840337,"{'latitude': '41.695457165', 'longitude': '-87.638840337', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
66,12132411,JD328344,2020-08-09T23:00:00.000,005XX N MICHIGAN AVE,0610,BURGLARY,FORCIBLE ENTRY,DEPARTMENT STORE,False,False,1834,018,42,8,05,1177337,1904048,2020,2020-08-16T15:50:14.000,41.892042096,-87.624165033,"{'latitude': '41.892042096', 'longitude': '-87.624165033', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
67,12012917,JD190065,2020-03-19T02:23:00.000,037XX N HALSTED ST,0610,BURGLARY,FORCIBLE ENTRY,BAR OR TAVERN,False,False,1925,019,46,6,05,1170250,1925117,2020,2020-03-26T15:47:15.000,41.95001428,-87.649575325,"{'latitude': '41.95001428', 'longitude': '-87.649575325', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
68,12012934,JD190093,2020-03-19T04:00:00.000,084XX S RHODES AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,0632,006,6,44,05,1181269,1849126,2020,2020-03-26T15:47:15.000,41.741241787,-87.611419275,"{'latitude': '41.741241787', 'longitude': '-87.611419275', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
69,12013903,JD191139,2020-03-19T11:00:00.000,023XX N SOUTHPORT AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,1811,018,2,7,05,1166595,1915640,2020,2020-03-26T15:47:15.000,41.924088143,-87.663282922,"{'latitude': '41.924088143', 'longitude': '-87.663282922', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
